1.8754,1.8753,1.8749,1.8741,1.8731,1.8717,1.8698,1.8675,1.8647,1.8612,1.8569,1.8519,1.8459,1.8388,1.8305,1.8208,1.8097,1.7969,1.7822,1.7655,1.7466,1.7253,1.7015,1.6748,1.6451,1.6122,1.5759,1.536,1.4923,1.4446,1.3927,1.3365,1.2757,1.2102,1.14,1.0648,0.98469,0.89949,0.80921,0.71385,0.61346,0.50812,0.39794,0.2831,0.1638,0.040326,-0.087016,-0.21785,-0.35174,-0.4882
1.6384,1.6391,1.6412,1.6446,1.6494,1.6555,1.6629,1.6715,1.6811,1.6918,1.7035,1.716,1.7291,1.7429,1.7571,1.7715,1.786,1.8003,1.8144,1.8279,1.8406,1.8523,1.8627,1.8715,1.8785,1.8832,1.8855,1.885,1.8813,1.8742,1.8632,1.848,1.8283,1.8037,1.7738,1.7384,1.6971,1.6497,1.5957,1.535,1.4673,1.3925,1.3104,1.2209,1.1238,1.0193,0.90738,0.78816,0.66184,0.52871
0.81925,0.82058,0.82456,0.83118,0.84044,0.8523,0.86675,0.88374,0.90324,0.9252,0.94955,0.97623,1.0052,1.0362,1.0694,1.1044,1.1413,1.1798,1.2198,1.2611,1.3035,1.3468,1.3907,1.4349,1.4792,1.5232,1.5666,1.6091,1.6502,1.6895,1.7266,1.7611,1.7924,1.8201,1.8436,1.8624,1.876,1.8839,1.8855,1.8802,1.8675,1.847,1.8181,1.7804,1.7334,1.6768,1.6103,1.5336,1.4464,1.3488
-0.24064,-0.23915,-0.2347,-0.22728,-0.21688,-0.20348,-0.18708,-0.16765,-0.14519,-0.11968,-0.091096,-0.059431,-0.024674,0.013178,0.054124,0.098152,0.14524,0.19536,0.24846,0.30448,0.36332,0.4249,0.48907,0.5557,0.62458,0.69551,0.76824,0.8425,0.91796,0.99426,1.071,1.1478,1.224,1.2993,1.373,1.4446,1.5134,1.5786,1.6397,1.6958,1.7462,1.7901,1.8266,1.8551,1.8747,1.8846,1.884,1.8723,1.8488,1.8128
-1.1386,-1.1375,-1.1343,-1.129,-1.1214,-1.1117,-1.0996,-1.0852,-1.0684,-1.049,-1.027,-1.0022,-0.97458,-0.94397,-0.91026,-0.87332,-0.83301,-0.78922,-0.74182,-0.6907,-0.63576,-0.57691,-0.51408,-0.44723,-0.37632,-0.30136,-0.22239,-0.13948,-0.052738,0.037667,0.13153,0.22858,0.32852,0.43094,0.53542,0.64145,0.74843,0.85574,0.96265,1.0684,1.1721,1.2728,1.3696,1.4615,1.5474,1.6261,1.6966,1.7576,1.8081,1.8469
-1.5575,-1.5573,-1.5568,-1.5557,-1.5542,-1.5522,-1.5495,-1.5461,-1.5418,-1.5365,-1.5301,-1.5223,-1.5129,-1.5017,-1.4886,-1.4732,-1.4553,-1.4347,-1.411,-1.3839,-1.3533,-1.3187,-1.2799,-1.2367,-1.1886,-1.1356,-1.0773,-1.0135,-0.94412,-0.86891,-0.7878,-0.70074,-0.60775,-0.50888,-0.40429,-0.29419,-0.17889,-0.058799,0.065602,0.19371,0.32483,0.45816,0.59277,0.72764,0.86164,0.99355,1.122,1.2457,1.363,1.4725
-1.374,-1.3748,-1.3772,-1.3812,-1.3867,-1.3937,-1.4021,-1.4117,-1.4225,-1.4342,-1.4468,-1.4601,-1.4737,-1.4875,-1.5013,-1.5147,-1.5274,-1.539,-1.5493,-1.5579,-1.5643,-1.5681,-1.5688,-1.5661,-1.5593,-1.5482,-1.532,-1.5104,-1.4829,-1.449,-1.4083,-1.3602,-1.3045,-1.2408,-1.1689,-1.0884,-0.99926,-0.90147,-0.79505,-0.68018,-0.55716,-0.42641,-0.28851,-0.14418,0.0057067,0.1601,0.3178,0.47744,0.63749,0.79628
-0.69102,-0.69257,-0.69722,-0.70495,-0.71574,-0.72955,-0.74634,-0.76605,-0.78859,-0.81389,-0.84183,-0.8723,-0.90513,-0.94017,-0.97722,-1.0161,-1.0564,-1.0981,-1.1406,-1.1838,-1.2271,-1.2702,-1.3126,-1.3538,-1.3933,-1.4304,-1.4645,-1.495,-1.5213,-1.5425,-1.5579,-1.5669,-1.5687,-1.5624,-1.5475,-1.5232,-1.4889,-1.4439,-1.3879,-1.3202,-1.2407,-1.1492,-1.0455,-0.92994,-0.8027,-0.66432,-0.51551,-0.35722,-0.19062,-0.017098
0.21192,0.21019,0.205,0.19634,0.1842,0.16857,0.14941,0.12673,0.10049,0.070675,0.037281,0.00029921,-0.040265,-0.084393,-0.13205,-0.18318,-0.2377,-0.2955,-0.35644,-0.42034,-0.48698,-0.55609,-0.62735,-0.70039,-0.77477,-0.85,-0.92553,-1.0007,-1.0749,-1.1473,-1.2171,-1.2835,-1.3454,-1.4019,-1.452,-1.4945,-1.5285,-1.5528,-1.5664,-1.5682,-1.5572,-1.5326,-1.4935,-1.4393,-1.3694,-1.2837,-1.1818,-1.0641,-0.93079,-0.78271
0.98965,0.98841,0.98468,0.97843,0.96962,0.95816,0.94398,0.92697,0.90701,0.88396,0.85768,0.82802,0.7948,0.75787,0.71705,0.6722,0.62314,0.56976,0.51193,0.44955,0.38258,0.31097,0.23477,0.15404,0.068935,-0.020351,-0.11353,-0.21024,-0.31001,-0.41231,-0.51647,-0.62173,-0.72724,-0.83201,-0.93498,-1.0349,-1.1306,-1.2207,-1.3037,-1.3782,-1.4425,-1.4953,-1.5349,-1.5599,-1.5689,-1.5607,-1.534,-1.488,-1.4221,-1.3357
1.3606,1.3603,1.3596,1.3583,1.3564,1.3539,1.3504,1.346,1.3403,1.3333,1.3246,1.314,1.3012,1.2858,1.2676,1.2462,1.2212,1.1923,1.159,1.1211,1.078,1.0296,0.97538,0.91514,0.84858,0.7755,0.69578,0.60932,0.51617,0.41643,0.31034,0.19826,0.080664,-0.041797,-0.16834,-0.29801,-0.4297,-0.56213,-0.69385,-0.82327,-0.94864,-1.0681,-1.1796,-1.2812,-1.3708,-1.4461,-1.5052,-1.546,-1.5667,-1.5655
1.2065,1.2074,1.2101,1.2146,1.2207,1.2284,1.2376,1.248,1.2596,1.2721,1.2852,1.2986,1.3121,1.3252,1.3375,1.3487,1.3583,1.3657,1.3705,1.372,1.3697,1.3629,1.3511,1.3337,1.3099,1.2791,1.2408,1.1945,1.1395,1.0756,1.0022,0.91926,0.82656,0.72413,0.61217,0.49105,0.36133,0.2238,0.079465,-0.07042,-0.22436,-0.38063,-0.53724,-0.692,-0.8425,-0.98617,-1.1203,-1.2421,-1.3486,-1.4372
0.60864,0.61039,0.61562,0.62432,0.63644,0.65194,0.67074,0.69275,0.71786,0.74593,0.77679,0.81025,0.84608,0.884,0.92371,0.96484,1.007,1.0497,1.0925,1.1348,1.1759,1.2153,1.252,1.2855,1.3147,1.3389,1.3572,1.3685,1.372,1.3666,1.3515,1.3259,1.2888,1.2396,1.1776,1.1025,1.0139,0.91182,0.79641,0.66812,0.5277,0.37621,0.21505,0.045966,-0.12896,-0.30728,-0.48625,-0.66279,-0.83359,-0.99513
-0.19135,-0.18941,-0.18357,-0.17382,-0.16016,-0.14256,-0.12099,-0.095444,-0.065888,-0.032314,0.0052799,0.046882,0.092458,0.14195,0.19526,0.25226,0.31278,0.37658,0.44337,0.5128,0.58443,0.65776,0.73218,0.80701,0.88148,0.95469,1.0257,1.0934,1.1567,1.2144,1.2651,1.3076,1.3404,1.3622,1.3717,1.3675,1.3486,1.3138,1.2622,1.1933,1.1065,1.002,0.87985,0.74089,0.5862,0.41738,0.2365,0.046115,-0.15073,-0.35056
-0.88707,-0.88568,-0.88148,-0.87444,-0.86449,-0.85153,-0.83544,-0.81608,-0.79329,-0.76688,-0.73667,-0.70245,-0.66403,-0.62119,-0.57374,-0.52152,-0.46436,-0.40216,-0.33484,-0.26239,-0.18486,-0.10239,-0.015174,0.076446,0.17204,0.27105,0.37277,0.47638,0.58088,0.68514,0.78788,0.88766,0.98291,1.0719,1.153,1.2241,1.2834,1.329,1.359,1.3717,1.3653,1.3386,1.2904,1.2198,1.1266,1.0109,0.87342,0.71533,0.53858,0.34573
-1.2233,-1.223,-1.2221,-1.2207,-1.2184,-1.2153,-1.2112,-1.2057,-1.1988,-1.19,-1.179,-1.1655,-1.1491,-1.1294,-1.1059,-1.0781,-1.0457,-1.0081,-0.96494,-0.91572,-0.86005,-0.79759,-0.72805,-0.65122,-0.56697,-0.47531,-0.37638,-0.27047,-0.15803,-0.039721,0.083605,0.21087,0.34079,0.47181,0.6022,0.72996,0.85293,0.96876,1.0749,1.1689,1.248,1.3097,1.3514,1.3708,1.366,1.3352,1.2772,1.1915,1.0781,0.93768
-1.0883,-1.0893,-1.0922,-1.0971,-1.1038,-1.1121,-1.122,-1.1331,-1.1453,-1.1581,-1.1714,-1.1846,-1.1973,-1.209,-1.2192,-1.2272,-1.2326,-1.2344,-1.2321,-1.225,-1.2121,-1.1928,-1.1663,-1.1319,-1.0888,-1.0364,-0.97415,-0.90162,-0.81851,-0.72467,-0.62019,-0.50535,-0.38073,-0.24716,-0.1058,0.041878,0.19407,0.34862,0.50307,0.65465,0.80031,0.93678,1.0607,1.1684,1.2566,1.3219,1.3611,1.3716,1.3512,1.2982
-0.55005,-0.55197,-0.55773,-0.56729,-0.58061,-0.5976,-0.61818,-0.64221,-0.66953,-0.69996,-0.73324,-0.76909,-0.80719,-0.84714,-0.88848,-0.9307,-0.9732,-1.0153,-1.0563,-1.0953,-1.1316,-1.164,-1.1915,-1.2132,-1.2278,-1.2342,-1.2313,-1.2179,-1.193,-1.1555,-1.1046,-1.0397,-0.96015,-0.86581,-0.75675,-0.63339,-0.49654,-0.34744,-0.18779,-0.019752,0.15405,0.3305,0.50607,0.67686,0.83862,0.98691,1.1172,1.2249,1.3058,1.356
0.17574,0.1736,0.16718,0.15646,0.14143,0.12205,0.098309,0.070176,0.037635,0.00068095,-0.04067,-0.086376,-0.13636,-0.1905,-0.24862,-0.31048,-0.37576,-0.44408,-0.51492,-0.5877,-0.6617,-0.73609,-0.80992,-0.88211,-0.95144,-1.0166,-1.0761,-1.1286,-1.1722,-1.2055,-1.2268,-1.2344,-1.2269,-1.2027,-1.1608,-1.1002,-1.0203,-0.92087,-0.8022,-0.66509,-0.51092,-0.34169,-0.16007,0.030637,0.22649,0.42295,0.61498,0.79714,0.96372,1.109
0.81093,0.8094,0.80478,0.79702,0.78604,0.7717,0.75385,0.73231,0.70687,0.67731,0.64339,0.60487,0.5615,0.51307,0.45936,0.40023,0.33554,0.26526,0.18942,0.10814,0.021677,-0.069596,-0.16515,-0.26429,-0.36615,-0.46966,-0.57356,-0.67641,-0.77653,-0.8721,-0.96111,-1.0414,-1.1107,-1.1668,-1.2074,-1.2301,-1.2331,-1.2144,-1.1726,-1.1066,-1.016,-0.9009,-0.76216,-0.60146,-0.42131,-0.22511,-0.017144,0.19748,0.41288,0.62257
1.1206,1.1203,1.1193,1.1176,1.1151,1.1115,1.1066,1.1002,1.0919,1.0813,1.068,1.0515,1.0314,1.0071,0.97809,0.9438,0.90369,0.85723,0.80393,0.74335,0.67512,0.59899,0.51481,0.42259,0.32252,0.21498,0.10062,-0.019701,-0.14482,-0.27328,-0.40335,-0.53298,-0.65982,-0.78129,-0.89455,-0.9966,-1.0843,-1.1546,-1.2044,-1.2308,-1.2313,-1.2038,-1.1469,-1.0599,-0.94285,-0.79695,-0.62444,-0.42872,-0.21435,0.012982
0.99915,1.0002,1.0034,1.0087,1.0158,1.0247,1.0351,1.0468,1.0593,1.0724,1.0854,1.098,1.1095,1.1193,1.1266,1.1308,1.1309,1.1261,1.1155,1.0983,1.0735,1.0401,0.99749,0.94476,0.8813,0.80661,0.72038,0.62255,0.5133,0.39316,0.26299,0.12405,-0.021968,-0.17297,-0.32641,-0.47932,-0.62835,-0.7698,-0.89972,-1.014,-1.1084,-1.1791,-1.2221,-1.2342,-1.2127,-1.1559,-1.0631,-0.93469,-0.7726,-0.58016
0.50565,0.50773,0.51397,0.52432,0.53872,0.55707,0.57924,0.60507,0.63434,0.66678,0.70207,0.73983,0.77961,0.82085,0.86295,0.90519,0.94676,0.98674,1.0241,1.0579,1.0867,1.1095,1.1247,1.1312,1.1276,1.1125,1.0846,1.0429,0.98641,0.91439,0.82644,0.7225,0.60296,0.46869,0.32109,0.16214,-0.0055401,-0.17876,-0.35371,-0.52605,-0.69097,-0.84332,-0.97776,-1.0889,-1.1717,-1.2213,-1.2338,-1.2062,-1.1368,-1.0252
-0.16339,-0.16107,-0.15412,-0.1425,-0.12621,-0.1052,-0.079464,-0.048961,-0.013685,0.026353,0.071112,0.12051,0.1744,0.23258,0.29477,0.36058,0.42951,0.50094,0.57413,0.64817,0.72199,0.7944,0.86399,0.92926,0.98852,1.04,1.0818,1.112,1.1286,1.1299,1.1141,1.0795,1.0252,0.95007,0.85395,0.73704,0.60027,0.4453,0.27461,0.091511,-0.09986,-0.29456,-0.48694,-0.67076,-0.83939,-0.98602,-1.104,-1.187,-1.2296,-1.2275
-0.75153,-0.74987,-0.74486,-0.73644,-0.7245,-0.70887,-0.68937,-0.66578,-0.63783,-0.60527,-0.5678,-0.52516,-0.47708,-0.42331,-0.36369,-0.29808,-0.22644,-0.14885,-0.065501,0.023245,0.11686,0.21461,0.31554,0.41847,0.52196,0.62433,0.72363,0.8177,0.90417,0.98049,1.044,1.0921,1.122,1.1313,1.1178,1.0796,1.0156,0.92501,0.80812,0.66607,0.50102,0.31624,0.11612,-0.093837,-0.30712,-0.51634,-0.71349,-0.89016,-1.038,-1.149
-1.0401,-1.0397,-1.0387,-1.0368,-1.0339,-1.0299,-1.0243,-1.0169,-1.0072,-0.99475,-0.97905,-0.95952,-0.93556,-0.90654,-0.87184,-0.83081,-0.78285,-0.7274,-0.66398,-0.59222,-0.51187,-0.42286,-0.32534,-0.21968,-0.10658,0.013003,0.13772,0.26589,0.39543,0.5239,0.64848,0.76607,0.87327,0.96651,1.0422,1.0966,1.1265,1.1288,1.1011,1.0417,0.94992,0.82611,0.67202,0.49074,0.28688,0.066487,-0.163,-0.39295,-0.61376,-0.81532
-0.92884,-0.92999,-0.9334,-0.93898,-0.94657,-0.95596,-0.96687,-0.97892,-0.9917,-1.0047,-1.0174,-1.029,-1.0389,-1.0462,-1.0501,-1.0496,-1.0437,-1.0313,-1.0115,-0.98316,-0.94529,-0.89697,-0.83738,-0.76591,-0.68212,-0.58589,-0.47741,-0.35727,-0.22651,-0.086637,0.06029,0.21169,0.36442,0.51486,0.65889,0.79204,0.90958,1.0067,1.0787,1.1212,1.1304,1.1032,1.038,0.93419,0.79291,0.61707,0.41147,0.18282,-0.060374,-0.30801
-0.47051,-0.47274,-0.47942,-0.4905,-0.5059,-0.5255,-0.54912,-0.57656,-0.60754,-0.64172,-0.67869,-0.71793,-0.75886,-0.80077,-0.84284,-0.88414,-0.92361,-0.96009,-0.99229,-1.0188,-1.0382,-1.0488,-1.0493,-1.0379,-1.0133,-0.97406,-0.91911,-0.84758,-0.759,-0.65335,-0.53114,-0.39351,-0.24229,-0.080021,0.089964,0.2636,0.4361,0.60208,0.75568,0.89073,1.0011,1.0807,1.1244,1.1276,1.0872,1.0018,0.87195,0.70033,0.49211,0.25482
0.15331,0.15083,0.14337,0.13093,0.11346,0.090946,0.063346,0.030642,-0.0071662,-0.050048,-0.097925,-0.15066,-0.20802,-0.26971,-0.33529,-0.40419,-0.47569,-0.54891,-0.62278,-0.69603,-0.76721,-0.83466,-0.89654,-0.95086,-0.9955,-1.0283,-1.0469,-1.0493,-1.0335,-0.99762,-0.94042,-0.861,-0.75912,-0.63531,-0.49093,-0.32835,-0.15091,0.036993,0.22995,0.42164,0.60498,0.77238,0.91601,1.0282,1.1019,1.1311,1.1113,1.04,0.91728,0.74588
0.70351,0.70174,0.69637,0.68733,0.67449,0.65765,0.63658,0.61103,0.58068,0.54522,0.50435,0.45774,0.40513,0.34628,0.28106,0.20941,0.13142,0.047342,-0.042391,-0.13712,-0.23592,-0.33762,-0.44072,-0.54345,-0.64368,-0.73905,-0.82689,-0.90433,-0.96836,-1.0159,-1.0439,-1.0496,-1.0306,-0.9848,-0.91108,-0.80907,-0.6795,-0.5243,-0.34672,-0.15142,0.055616,0.26709,0.4746,0.66897,0.84058,0.97985,1.0778,1.1269,1.1211,1.0572
